identifier,title,year,publisher,subject,subcollection,pdf_file_id,pdf_filename,pdf_original_path,pdf_export_relpath,ocr_id,ocr_completed_date,ocr_export_relpath,metadata_export_relpath
cihm_22408,"Report of the directors and chief engineer of the St. Lawrence and Ottawa Grand Junction Railway Company [microform] : May 9th, 1853",1853,[Montreal? : s.n.],St. Lawrence and Ottawa Grand Junction Railway Company; St. Lawrence and Ottawa Grand Junction Railway Company; Railroads; Railroads; Chemins de fer; Chemins de fer,saskatchewan_1808_1946,3293,cihm_22408.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/cihm_22408.pdf,,4144,2025-10-06 06:13:30.367997,ocr/cihm_22408.json,metadata/cihm_22408.json
cihm_47062,"The forlorn hope [microform] : an appeal to the Church, on the impropriety of using fermented things in the sacrament",1853,"Toronto : Printed for the author, by J. Cleland",Lord's Supper; Eucharistie,saskatchewan_1808_1946,3294,cihm_47062.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/cihm_47062.pdf,,4145,2025-10-06 06:13:30.370154,ocr/cihm_47062.json,metadata/cihm_47062.json
cihm_14516,"Our ""constitutional rights"" vindicated, or, An argument for the legal proscription of the [tr]affic in alcoholic beverages [microform] : in six letters to the Hon. Francis Hincks",1854,[Toronto? : s.n.],Liquor traffic; Liquor laws; Alcool; Alcool,saskatchewan_1808_1946,3295,cihm_14516.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/cihm_14516.pdf,,4146,2025-10-06 06:13:30.370646,ocr/cihm_14516.json,metadata/cihm_14516.json
cihm_43250,A sermon [microform],1854,Quebec : [s.n.],"Sermons, English; Sermons anglais",saskatchewan_1808_1946,3296,cihm_43250.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/cihm_43250.pdf,,4147,2025-10-06 06:13:30.370866,ocr/cihm_43250.json,metadata/cihm_43250.json
cihm_43331,"General by-laws, rules and regulations of the Brockville and Ottawa Railway Company [microform] : adopted by the board of directors, November 29, 1853",1854,"[Brockville, Ont.? : s.n.]",Brockville and Ottawa Railway Company; Brockville and Ottawa Railway Company; Railroads; Chemins de fer,saskatchewan_1808_1946,3297,cihm_43331.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/cihm_43331.pdf,,4148,2025-10-06 06:13:30.370985,ocr/cihm_43331.json,metadata/cihm_43331.json
cihm_47988,"Communication from the Secretary of the Treasury [microform] : transmitting in compliance with a resolution of the Senate of March 8, 1851, the report of Israel D. Andrews, Consul of the United States for Canada and New Brunswick, on the trade and commerce of the British North American colonies, and upon the trade of the Great Lakes and rivers; also notices of the internal improvements in each state, of the Gulf of Mexico and Straits of Florida and a paper on the cotton crop of the United States",1854,Washington : s.n.],,saskatchewan_1808_1946,3298,cihm_47988.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/cihm_47988.pdf,,4149,2025-10-06 06:13:30.385105,ocr/cihm_47988.json,metadata/cihm_47988.json
cihm_47989,"Communication from the Secretary of the Treasury [microform] : transmitting in compliance with a resolution of the Senate of March 8, 1851, the report of Israel D. Andrews, Consul of the United States for Canada and New Brunswick, on the trade and commerce of the British North American colonies, and upon the trade of the Great Lakes and rivers; also notices of the internal improvements in each state, of the Gulf of Mexico and Straits of Florida and a paper on the cotton crop of the United States",1854,Washington : s.n.],,saskatchewan_1808_1946,3299,cihm_47989.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/cihm_47989.pdf,,4150,2025-10-06 06:13:30.395832,ocr/cihm_47989.json,metadata/cihm_47989.json
cihm_52194,The ocean [microform],1854,London : Printed for the Society for Promoting Christian Knowledge,Marine biology; Marine animals; Marine plants; Biologie marine; Faune marine; Flore marine,saskatchewan_1808_1946,3300,cihm_52194.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/cihm_52194.pdf,,4151,2025-10-06 06:13:30.399503,ocr/cihm_52194.json,metadata/cihm_52194.json
cihm_47059,A lecture delivered before the Brockville Library Association and Mechanics' Institute [microform] : introductory to the course of lectures for 1855,1855,"[Brockville, Ont.? : s.n.]",Cognition and culture; Education; Cognition et culture; Éducation,saskatchewan_1808_1946,3301,cihm_47059.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/cihm_47059.pdf,,4152,2025-10-06 06:13:30.405718,ocr/cihm_47059.json,metadata/cihm_47059.json
P000325,"Snowflakes and sunbeams, or, The young fur traders: A tale of the far north",1856,T. Nelson & Sons (London),"Literary Works--Fiction, Juvenile; Children's literature; Littérature de jeunesse; Fiction; Roman; 1856",saskatchewan_1808_1946,3302,P000325.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/P000325.pdf,,4153,2025-10-06 06:13:30.409935,ocr/P000325.json,metadata/P000325.json
cihm_41963,"Report of decisions of the commission of claims under the convention of February 8, 1853, between the United States and Great Britain [microform] : transmitted to the senate by the president of the United States, August 11, 1856",1856,Washington : A.O.P. Nicholson,Great Britain. 1853 Feb. 8; United States. 1853 Feb. 8; Grande-Bretagne. 1853 fév. 8; États-Unis. 1853 fév. 8,saskatchewan_1808_1946,3303,cihm_41963.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/cihm_41963.pdf,,4154,2025-10-06 06:13:30.416582,ocr/cihm_41963.json,metadata/cihm_41963.json
cihm_60815,"Religious excitements tried by scripture and their fruits tested by experience [microform] : a sermon preached in the parish church, on Sunday, the 13th February, 1842",1856,Toronto : H. Rowsell,"Christian life; Sermons, Canadian (English); Vie chrétienne; Sermons canadiens-anglais",saskatchewan_1808_1946,3304,cihm_60815.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/cihm_60815.pdf,,4155,2025-10-06 06:13:30.423394,ocr/cihm_60815.json,metadata/cihm_60815.json
P000357,"Prières, cantiques, catéchisme, etc., en langue crise",1857,"O.M.I., Imprimerie de Louis Perrault (Montreal)",Native Languages--Devotional Literature; Catechisms; Catéchismes; Hymns; Hymnes; Indians of North America--Languages; Langues indiennes d'Amérique--Amérique du Nord; Liturgies; Actions liturgiques; 1857,saskatchewan_1808_1946,3305,P000357.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/P000357.pdf,,4156,2025-10-06 06:13:30.426164,ocr/P000357.json,metadata/P000357.json
cihm_39262,Annals of the west [microform] : embracing a concise account of principal events which have occurred in the western states and territories from the discovery of the Mississippi Valley to the year eighteen hundred and fifty six,1857,Pittsburgh : J.R. Albach,Indians of North America; Indiens d'Amérique,saskatchewan_1808_1946,3306,cihm_39262.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/cihm_39262.pdf,,4157,2025-10-06 06:13:30.442005,ocr/cihm_39262.json,metadata/cihm_39262.json
cihm_54106,"Stories of the Canadian forest, or, Little Mary and her nurse [microform]",1857,New York; Boston : C.S. Francis,,saskatchewan_1808_1946,3307,cihm_54106.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/cihm_54106.pdf,,4158,2025-10-06 06:13:30.458539,ocr/cihm_54106.json,metadata/cihm_54106.json
jstor-1798858,"Progress of the British North America Exploring Expedition, as Far West as Long. 109° on the Lower Saskatchewan River",1857,Proceedings of the Royal Geographical Society of London,,saskatchewan_1808_1946,3308,1798858.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/1798858.pdf,,4159,2025-10-06 06:13:30.459020,ocr/jstor-1798858.json,metadata/jstor-1798858.json
P000348,Rapport sur l'exploration de la contrée située entre le lac Supérieur et les établissements de la Rivière Rouge,1858,John Lovell (Toronto),Canada--Politics and government; Discoveries in geography; Découvertes géographiques; Geology; Géologie; Red River Valley (Man.)--Description and travel; 1857,saskatchewan_1808_1946,3311,P000348.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/P000348.pdf,,4160,2025-10-06 06:13:30.465743,ocr/P000348.json,metadata/P000348.json
P000349,"Report on a topographical & geological exploration of the canoe route between Fort William, Lake Superior and Fort Garry, Red River: And also of the valley of Red River, north of the 49th parallel, during the summer of 1857: Made under instructions from the Provincial Secretary of Canada",1858,Printed by Stewart Derbishire & George Desbarats (Toronto),Communications--Communications with Red River; Discoveries in geography; Découvertes géographiques; Geology; Géologie; Red River Valley (Man.)--Description and travel; Waterways; Waterways; Voies navigables; 1857,saskatchewan_1808_1946,3312,P000349.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/P000349.pdf,,4161,2025-10-06 06:13:30.467532,ocr/P000349.json,metadata/P000349.json
P000350,Report on the exploration of the country between Lake Superior and the Red River Settlement,1858,"John Lovell, Printer (Toronto)",The Environment--Geology; Red River Settlement; Communications--Communications with Red River; Canada--Politics and government; Discoveries in geography; Découvertes géographiques; Geology; Géologie; Red River Valley (Man.)--Description and travel; 1857,saskatchewan_1808_1946,3313,P000350.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/P000350.pdf,,4162,2025-10-06 06:13:30.472593,ocr/P000350.json,metadata/P000350.json
P000371,"Report from a Select Committee of the House of Representatives, on the overland emigration route from Minnesota to British Oregon: With an appendix",1858,"Earle S. Goodrich, state printer (St Paul, Minn.)","Explorers, Surveyors and Travellers--Overland Journeys to the Pacific; Red River Settlement; American immigrants; Immigrants--United States; Immigrants--États-Unis; Prospecting; Prospection; Gold mines and mining; Or--Mines et extraction; Prairie Provinces--Transportation; Red River Settlement--History; Trade routes; Routes commerciales; 1858",saskatchewan_1808_1946,3314,P000371.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/P000371.pdf,,4163,2025-10-06 06:13:30.480915,ocr/P000371.json,metadata/P000371.json
cihm_38282,"Hudson's Bay Company [microform] : return to an address of the Honourable the House of Commons, dated 16 February 1858 for copies or extracts of any correspondence that has taken place between the Colonial Office and the Hudson's Bay Company, or the Government of Canada, in consequence of the report of the select committee on the affairs of the company which sat in the last session of Parliament",1858,[London? : s.n.],,saskatchewan_1808_1946,3317,cihm_38282.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/cihm_38282.pdf,,4164,2025-10-06 06:13:30.481423,ocr/cihm_38282.json,metadata/cihm_38282.json
cihm_42411,Abrégé de l'histoire du Canada depuis sa découverte jusqu'à 1840 [microforme] : à l'usage des maisons d'éducation,1858,Québec : A. Coté,,saskatchewan_1808_1946,3318,cihm_42411.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/cihm_42411.pdf,,4165,2025-10-06 06:13:30.484085,ocr/cihm_42411.json,metadata/cihm_42411.json
cihm_43253,Rival routes to the ocean from the west and docks at Montreal [microform] : considered in a letter to the harbour commissioners,1858,Montreal : J. Lovell,Harbors; Ports,saskatchewan_1808_1946,3319,cihm_43253.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/cihm_43253.pdf,,4166,2025-10-06 06:13:30.485106,ocr/cihm_43253.json,metadata/cihm_43253.json
cihm_44218,Rapport sur l'exploration de la contrée située entre le lac Supérieur et les établissements de la rivière Rouge [microforme],1858,[Toronto? : s.n.],Canadian Red River Exploring Expedition (1857); Canadian Red River Exploring Expedition (1857); Assiniboine and Saskatchewan Exploring Expedition (1858); Assiniboine and Saskatchewan Exploring Expedition (1858),saskatchewan_1808_1946,3320,cihm_44218.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/cihm_44218.pdf,,4167,2025-10-06 06:13:30.490785,ocr/cihm_44218.json,metadata/cihm_44218.json
cihm_44219,Report on the exploration of the country between Lake Superior and the Red River settlement [microform],1858,[Toronto? : s.n.],Canadian Red River Exploring Expedition (1857); Canadian Red River Exploring Expedition (1857); Assiniboine and Saskatchewan Exploring Expedition (1858); Assiniboine and Saskatchewan Exploring Expedition (1858),saskatchewan_1808_1946,3321,cihm_44219.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/cihm_44219.pdf,,4168,2025-10-06 06:13:30.502174,ocr/cihm_44219.json,metadata/cihm_44219.json
P000342,"Rapport sur l'exploration de la contrée entre le lac Supérieur et la colonie de la rivière Rouge, et entre ce dernier endroit et les rivières Assiniboine et Saskatchewan",1859,John Lovell (Toronto),Canada--Politics and government; Discoveries in geography; Découvertes géographiques; Red River Valley (Man.)--Description and travel; 1857,saskatchewan_1808_1946,3322,P000342.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/P000342.pdf,,4169,2025-10-06 06:13:30.510777,ocr/P000342.json,metadata/P000342.json
P000367,"North-West Territory: Reports of progress, together with a preliminary and general report on the Assiniboine and Saskatchewan exploring expedition, made under instructions from the Provincial Secretary, Canada",1859,Printed by John Lovell (Toronto),"The Environment--Geology; The People--Natives; Explorers, Surveyors and Travellers--Description and Travel--General; Communications--Communications with Red River; Canada--Politics and government; Discoveries in geography; Découvertes géographiques; Geology; Géologie; Prairie Provinces--Description and travel; 1858",saskatchewan_1808_1946,3323,P000367.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/P000367.pdf,,4170,2025-10-06 06:13:30.518361,ocr/P000367.json,metadata/P000367.json
P000382,"Territoire du Nord-Ouest: rapports de progrès: aussi, un rapport préliminaire et un rapport général sur l'expédition d'exploration de l'Assiniboine et de la Saskatchewan, faite en vertu d'instructions de secrétaire provincial, Canada",1859,"John Lovell, imprimeur (Toronto)",Canada--Politics and government; Discoveries in geography; Découvertes géographiques; Geology; Géologie; Prairie Provinces--Description and travel; 1858,saskatchewan_1808_1946,3324,P000382.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/P000382.pdf,,4171,2025-10-06 06:13:30.533090,ocr/P000382.json,metadata/P000382.json
P000392,"Exploration—British North America: Papers relative to the exploration by Captain Palliser of that portion of British North America which lies between the northern branch of the river Saskatchewan and the frontier of the United States, and between the Red River and Rocky Mountains: Presented to both Houses of Parliament by command of Her Majesty, June 1859",1859,Printed by G.E. Eyre & W. Spottiswoode for Her Majesty's Stationery Office (London),"Explorers, Surveyors and Travellers--Exploration; Explorers, Surveyors and Travellers--Description and Travel--General; Communications--Communications with Red River; Canada--Parliament; Explorers; Explorateurs; Great Britain--Parliament; Palliser, John, 1817-1887; Prairie Provinces--Description and travel; 1859",saskatchewan_1808_1946,3325,P000392.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/P000392.pdf,,4172,2025-10-06 06:13:30.537645,ocr/P000392.json,metadata/P000392.json
cihm_18729,An essay suggestive of a scheme of colonisation adapted to the wild lands of British North America [microform] : and especially recommended to the consideration of the government and people of Canada,1859,Montreal : J. Lovell; Toronto : W.C.F. Caverhill; Quebec : J. Lovell,,saskatchewan_1808_1946,3330,cihm_18729.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/cihm_18729.pdf,,4173,2025-10-06 06:13:30.543687,ocr/cihm_18729.json,metadata/cihm_18729.json
cihm_22784,"Report on the exploration of the country between Lake Superior and the Red River Settlement, and between the latter place and the Assiniboine and Saskatchewan [microform]",1859,[Toronto? : s.n.],Land settlement; Colonisation intérieure,saskatchewan_1808_1946,3331,cihm_22784.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/cihm_22784.pdf,,4174,2025-10-06 06:13:30.545542,ocr/cihm_22784.json,metadata/cihm_22784.json
